ID	ra_center	dec_center
96	50.345237	-52.052668
97	60.630123	-52.052668
98	70.915009	-52.052668
99	81.199895	-52.052668
100	91.484781	-52.052668
101	101.769667	-52.052668
102	112.054552	-52.052668
103	122.339438	-52.052668
104	132.624324	-52.052668
105	142.909210	-52.052668
106	153.194096	-52.052668
107	163.478982	-52.052668
108	173.763868	-52.052668
109	184.048753	-52.052668
110	194.333639	-52.052668
111	204.618525	-52.052668
112	214.903411	-52.052668
113	225.188297	-52.052668
114	235.473183	-52.052668
115	245.758068	-52.052668
116	256.042954	-52.052668
117	266.327840	-52.052668
118	276.612726	-52.052668
119	286.897612	-52.052668
120	297.182498	-52.052668
121	307.467384	-52.052668
122	317.752269	-52.052668
123	328.037155	-52.052668
124	338.322041	-52.052668
125	348.606927	-52.052668
126	358.891813	-52.052668
127	4.273397	-45.728113
128	13.333534	-45.728113
129	22.393670	-45.728113
130	31.453806	-45.728113
131	40.513942	-45.728113
132	49.574079	-45.728113
133	58.634215	-45.728113
134	67.694351	-45.728113
135	76.754488	-45.728113
136	85.814624	-45.728113
137	94.874760	-45.728113
138	103.934896	-45.728113
139	112.995033	-45.728113
140	122.055169	-45.728113
141	131.115305	-45.728113
142	140.175441	-45.728113
143	149.235578	-45.728113
144	158.295714	-45.728113
145	167.355850	-45.728113
146	176.415986	-45.728113
147	185.476123	-45.728113
148	194.536259	-45.728113
149	203.596395	-45.728113
150	212.656532	-45.728113
151	221.716668	-45.728113
152	230.776804	-45.728113
153	239.836940	-45.728113
154	248.897077	-45.728113
155	257.957213	-45.728113
156	267.017349	-45.728113
157	276.077485	-45.728113
158	285.137622	-45.728113
159	294.197758	-45.728113
160	303.257894	-45.728113
161	312.318030	-45.728113
162	321.378167	-45.728113
163	330.438303	-45.728113
164	339.498439	-45.728113
165	348.558576	-45.728113
166	357.618712	-45.728113
167	2.569405	-39.403557
168	10.754474	-39.403557
169	18.939543	-39.403557
170	27.124613	-39.403557
171	35.309682	-39.403557
172	43.494751	-39.403557
173	51.679821	-39.403557
174	59.864890	-39.403557
175	68.049960	-39.403557
176	76.235029	-39.403557
177	84.420098	-39.403557
178	92.605168	-39.403557
179	100.790237	-39.403557
180	108.975306	-39.403557
181	117.160376	-39.403557
182	125.345445	-39.403557
183	133.530514	-39.403557
184	141.715584	-39.403557
185	149.900653	-39.403557
186	158.085723	-39.403557
187	166.270792	-39.403557
188	174.455861	-39.403557
189	182.640931	-39.403557
190	190.826000	-39.403557
191	199.011069	-39.403557
192	207.196139	-39.403557
193	215.381208	-39.403557
194	223.566278	-39.403557
195	231.751347	-39.403557
196	239.936416	-39.403557
197	248.121486	-39.403557
198	256.306555	-39.403557
199	264.491624	-39.403557
200	272.676694	-39.403557
